,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_DATE,valid_end_DATE,invalid_reason
23377,44829227,"Chronic osteomyelitis, other specified sites",Condition,ICD9CM,5-dig billing code,,730.18,1970-01-01,2099-12-31,
23378,44833859,"Chronic osteomyelitis, multiple sites",Condition,ICD9CM,5-dig billing code,,730.19,1970-01-01,2099-12-31,
23379,44833860,"Unspecified osteomyelitis, site unspecified",Condition,ICD9CM,5-dig billing code,,730.20,1970-01-01,2099-12-31,
23380,44824530,"Unspecified osteomyelitis, shoulder region",Condition,ICD9CM,5-dig billing code,,730.21,1970-01-01,2099-12-31,
23381,44832667,"Unspecified osteomyelitis, upper arm",Condition,ICD9CM,5-dig billing code,,730.22,1970-01-01,2099-12-31,
23382,44830358,"Unspecified osteomyelitis, forearm",Condition,ICD9CM,5-dig billing code,,730.23,1970-01-01,2099-12-31,
23383,44819980,"Unspecified osteomyelitis, hand",Condition,ICD9CM,5-dig billing code,,730.24,1970-01-01,2099-12-31,
23384,44835017,"Unspecified osteomyelitis, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,730.25,1970-01-01,2099-12-31,
23385,44824531,"Unspecified osteomyelitis, lower leg",Condition,ICD9CM,5-dig billing code,,730.26,1970-01-01,2099-12-31,
23386,44825724,"Unspecified osteomyelitis, ankle and foot",Condition,ICD9CM,5-dig billing code,,730.27,1970-01-01,2099-12-31,
23387,44826903,"Unspecified osteomyelitis, other specified sites",Condition,ICD9CM,5-dig billing code,,730.28,1970-01-01,2099-12-31,
23388,44836220,"Unspecified osteomyelitis, multiple sites",Condition,ICD9CM,5-dig billing code,,730.29,1970-01-01,2099-12-31,
23389,44821162,"Periostitis, without mention of osteomyelitis, site unspecified",Condition,ICD9CM,5-dig billing code,,730.30,1970-01-01,2099-12-31,
23390,44833861,"Periostitis, without mention of osteomyelitis, shoulder region",Condition,ICD9CM,5-dig billing code,,730.31,1970-01-01,2099-12-31,
23391,44831526,"Periostitis, without mention of osteomyelitis, upper arm",Condition,ICD9CM,5-dig billing code,,730.32,1970-01-01,2099-12-31,
23392,44823380,"Periostitis, without mention of osteomyelitis, forearm",Condition,ICD9CM,5-dig billing code,,730.33,1970-01-01,2099-12-31,
23393,44824532,"Periostitis, without mention of osteomyelitis, hand",Condition,ICD9CM,5-dig billing code,,730.34,1970-01-01,2099-12-31,
23394,44836221,"Periostitis, without mention of osteomyelitis, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,730.35,1970-01-01,2099-12-31,
23395,44825725,"Periostitis, without mention of osteomyelitis, lower leg",Condition,ICD9CM,5-dig billing code,,730.36,1970-01-01,2099-12-31,
23396,44824533,"Periostitis, without mention of osteomyelitis, ankle and foot",Condition,ICD9CM,5-dig billing code,,730.37,1970-01-01,2099-12-31,
23397,44822230,"Periostitis, without mention of osteomyelitis, other specified sites",Condition,ICD9CM,5-dig billing code,,730.38,1970-01-01,2099-12-31,
23398,44829228,"Periostitis, without mention of osteomyelitis, multiple sites",Condition,ICD9CM,5-dig billing code,,730.39,1970-01-01,2099-12-31,
23399,44826904,"Osteopathy resulting from poliomyelitis, site unspecified",Condition,ICD9CM,5-dig billing code,,730.70,1970-01-01,2099-12-31,
23400,44830359,"Osteopathy resulting from poliomyelitis, shoulder region",Condition,ICD9CM,5-dig billing code,,730.71,1970-01-01,2099-12-31,
23401,44836222,"Osteopathy resulting from poliomyelitis, upper arm",Condition,ICD9CM,5-dig billing code,,730.72,1970-01-01,2099-12-31,
23402,44833862,"Osteopathy resulting from poliomyelitis, forearm",Condition,ICD9CM,5-dig billing code,,730.73,1970-01-01,2099-12-31,
23403,44821163,"Osteopathy resulting from poliomyelitis, hand",Condition,ICD9CM,5-dig billing code,,730.74,1970-01-01,2099-12-31,
23404,44822231,"Osteopathy resulting from poliomyelitis, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,730.75,1970-01-01,2099-12-31,
23405,44837372,"Osteopathy resulting from poliomyelitis, lower leg",Condition,ICD9CM,5-dig billing code,,730.76,1970-01-01,2099-12-31,
23406,44823381,"Osteopathy resulting from poliomyelitis, ankle and foot",Condition,ICD9CM,5-dig billing code,,730.77,1970-01-01,2099-12-31,
23407,44833863,"Osteopathy resulting from poliomyelitis, other specified sites",Condition,ICD9CM,5-dig billing code,,730.78,1970-01-01,2099-12-31,
23408,44826905,"Osteopathy resulting from poliomyelitis, multiple sites",Condition,ICD9CM,5-dig billing code,,730.79,1970-01-01,2099-12-31,
23409,44825727,"Other infections involving bone in diseases classified elsewhere, site unspecified",Condition,ICD9CM,5-dig billing code,,730.80,1970-01-01,2099-12-31,
23410,44826906,"Other infections involving bone in diseases classified elsewhere, shoulder region",Condition,ICD9CM,5-dig billing code,,730.81,1970-01-01,2099-12-31,
23411,44825728,"Other infections involving bone in diseases classified elsewhere, upper arm",Condition,ICD9CM,5-dig billing code,,730.82,1970-01-01,2099-12-31,
23412,44819981,"Other infections involving bone in diseases classified elsewhere, forearm",Condition,ICD9CM,5-dig billing code,,730.83,1970-01-01,2099-12-31,
23413,44826907,"Other infections involving bone in diseases classified elsewhere, hand",Condition,ICD9CM,5-dig billing code,,730.84,1970-01-01,2099-12-31,
23414,44828071,"Other infections involving bone in diseases classified elsewhere, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,730.85,1970-01-01,2099-12-31,
23415,44828072,"Other infections involving bone in diseases classified elsewhere, lower leg",Condition,ICD9CM,5-dig billing code,,730.86,1970-01-01,2099-12-31,
23416,44829229,"Other infections involving bone in diseases classified elsewhere, ankle and foot",Condition,ICD9CM,5-dig billing code,,730.87,1970-01-01,2099-12-31,
23417,44833864,"Other infections involving bone in diseases classified elsewhere, other specified sites",Condition,ICD9CM,5-dig billing code,,730.88,1970-01-01,2099-12-31,
23418,44821164,"Other infections involving bone in diseases classified elsewhere, multiple sites",Condition,ICD9CM,5-dig billing code,,730.89,1970-01-01,2099-12-31,
23419,44830360,"Unspecified infection of bone, site unspecified",Condition,ICD9CM,5-dig billing code,,730.90,1970-01-01,2099-12-31,
23420,44835018,"Unspecified infection of bone, shoulder region",Condition,ICD9CM,5-dig billing code,,730.91,1970-01-01,2099-12-31,
23421,44830361,"Unspecified infection of bone, upper arm",Condition,ICD9CM,5-dig billing code,,730.92,1970-01-01,2099-12-31,
23422,44837373,"Unspecified infection of bone, forearm",Condition,ICD9CM,5-dig billing code,,730.93,1970-01-01,2099-12-31,
23423,44837374,"Unspecified infection of bone, hand",Condition,ICD9CM,5-dig billing code,,730.94,1970-01-01,2099-12-31,
23424,44822233,"Unspecified infection of bone, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,730.95,1970-01-01,2099-12-31,
23425,44829230,"Unspecified infection of bone, lower leg",Condition,ICD9CM,5-dig billing code,,730.96,1970-01-01,2099-12-31,
23426,44824534,"Unspecified infection of bone, ankle and foot",Condition,ICD9CM,5-dig billing code,,730.97,1970-01-01,2099-12-31,
23427,44835019,"Unspecified infection of bone, other specified sites",Condition,ICD9CM,5-dig billing code,,730.98,1970-01-01,2099-12-31,
23428,44819982,"Unspecified infection of bone, multiple sites",Condition,ICD9CM,5-dig billing code,,730.99,1970-01-01,2099-12-31,
23429,44822235,"Osteoporosis, unspecified",Condition,ICD9CM,5-dig billing code,,733.00,1970-01-01,2099-12-31,
23430,44826911,Senile osteoporosis,Condition,ICD9CM,5-dig billing code,,733.01,1970-01-01,2099-12-31,
23431,44828075,Idiopathic osteoporosis,Condition,ICD9CM,5-dig billing code,,733.02,1970-01-01,2099-12-31,
23432,44826912,Disuse osteoporosis,Condition,ICD9CM,5-dig billing code,,733.03,1970-01-01,2099-12-31,
23433,44829232,Other osteoporosis,Condition,ICD9CM,5-dig billing code,,733.09,1970-01-01,2099-12-31,
23434,44824537,"Pathologic fracture, unspecified site",Condition,ICD9CM,5-dig billing code,,733.10,1970-01-01,2099-12-31,
23435,44828076,Pathologic fracture of humerus,Condition,ICD9CM,5-dig billing code,,733.11,1970-01-01,2099-12-31,
23436,44824538,Pathologic fracture of distal radius and ulna,Condition,ICD9CM,5-dig billing code,,733.12,1970-01-01,2099-12-31,
23437,44836223,Pathologic fracture of vertebrae,Condition,ICD9CM,5-dig billing code,,733.13,1970-01-01,2099-12-31,
23438,44837376,Pathologic fracture of neck of femur,Condition,ICD9CM,5-dig billing code,,733.14,1970-01-01,2099-12-31,
23439,44826913,Pathologic fracture of other specified part of femur,Condition,ICD9CM,5-dig billing code,,733.15,1970-01-01,2099-12-31,
23440,44825730,Pathologic fracture of tibia or fibula,Condition,ICD9CM,5-dig billing code,,733.16,1970-01-01,2099-12-31,
23441,44825731,Pathologic fracture of other specified site,Condition,ICD9CM,5-dig billing code,,733.19,1970-01-01,2099-12-31,
23442,44833865,"Cyst of bone (localized), unspecified",Condition,ICD9CM,5-dig billing code,,733.20,1970-01-01,2099-12-31,
23443,44822236,Solitary bone cyst,Condition,ICD9CM,5-dig billing code,,733.21,1970-01-01,2099-12-31,
23444,44819984,Aneurysmal bone cyst,Condition,ICD9CM,5-dig billing code,,733.22,1970-01-01,2099-12-31,
23445,44819985,Other bone cyst,Condition,ICD9CM,5-dig billing code,,733.29,1970-01-01,2099-12-31,
23446,44819986,"Aseptic necrosis of bone, site unspecified",Condition,ICD9CM,5-dig billing code,,733.40,1970-01-01,2099-12-31,
23447,44819987,Aseptic necrosis of head of humerus,Condition,ICD9CM,5-dig billing code,,733.41,1970-01-01,2099-12-31,
23448,44835022,Aseptic necrosis of head and neck of femur,Condition,ICD9CM,5-dig billing code,,733.42,1970-01-01,2099-12-31,
23449,44821166,Aseptic necrosis of medial femoral condyle,Condition,ICD9CM,5-dig billing code,,733.43,1970-01-01,2099-12-31,
23450,44828077,Aseptic necrosis of talus,Condition,ICD9CM,5-dig billing code,,733.44,1970-01-01,2099-12-31,
23451,44836224,"Aseptic necrosis of bone, jaw",Condition,ICD9CM,5-dig billing code,,733.45,1970-01-01,2099-12-31,
23452,44826914,"Aseptic necrosis of bone, other",Condition,ICD9CM,5-dig billing code,,733.49,1970-01-01,2099-12-31,
23453,44830365,Malunion of fracture,Condition,ICD9CM,5-dig billing code,,733.81,1970-01-01,2099-12-31,
23454,44833866,Nonunion of fracture,Condition,ICD9CM,5-dig billing code,,733.82,1970-01-01,2099-12-31,
23455,44830366,"Disorder of bone and cartilage, unspecified",Condition,ICD9CM,5-dig billing code,,733.90,1970-01-01,2099-12-31,
23456,44825733,Arrest of bone development or growth,Condition,ICD9CM,5-dig billing code,,733.91,1970-01-01,2099-12-31,
23457,44836225,Chondromalacia,Condition,ICD9CM,5-dig billing code,,733.92,1970-01-01,2099-12-31,
23458,44826915,Stress fracture of tibia or fibula,Condition,ICD9CM,5-dig billing code,,733.93,1970-01-01,2099-12-31,
23459,44825734,Stress fracture of the metatarsals,Condition,ICD9CM,5-dig billing code,,733.94,1970-01-01,2099-12-31,
23460,44825735,Stress fracture of other bone,Condition,ICD9CM,5-dig billing code,,733.95,1970-01-01,2099-12-31,
23461,44836226,Stress fracture of femoral neck,Condition,ICD9CM,5-dig billing code,,733.96,1970-01-01,2099-12-31,
23462,44829234,Stress fracture of shaft of femur,Condition,ICD9CM,5-dig billing code,,733.97,1970-01-01,2099-12-31,
23463,44822237,Stress fracture of pelvis,Condition,ICD9CM,5-dig billing code,,733.98,1970-01-01,2099-12-31,
23464,44835023,Other disorders of bone and cartilage,Condition,ICD9CM,5-dig billing code,,733.99,1970-01-01,2099-12-31,
23465,44828080,"Unspecified deformity of forearm, excluding fingers",Condition,ICD9CM,5-dig billing code,,736.00,1970-01-01,2099-12-31,
23466,44826916,Cubitus valgus (acquired),Condition,ICD9CM,5-dig billing code,,736.01,1970-01-01,2099-12-31,
23467,44821168,Cubitus varus (acquired),Condition,ICD9CM,5-dig billing code,,736.02,1970-01-01,2099-12-31,
23468,44832669,Valgus deformity of wrist (acquired),Condition,ICD9CM,5-dig billing code,,736.03,1970-01-01,2099-12-31,
23469,44824544,Varus deformity of wrist (acquired),Condition,ICD9CM,5-dig billing code,,736.04,1970-01-01,2099-12-31,
23470,44837377,Wrist drop (acquired),Condition,ICD9CM,5-dig billing code,,736.05,1970-01-01,2099-12-31,
23471,44825736,Claw hand (acquired),Condition,ICD9CM,5-dig billing code,,736.06,1970-01-01,2099-12-31,
23472,44821169,"Club hand, acquired",Condition,ICD9CM,5-dig billing code,,736.07,1970-01-01,2099-12-31,
23473,44822238,"Other acquired deformities of forearm, excluding fingers",Condition,ICD9CM,5-dig billing code,,736.09,1970-01-01,2099-12-31,
23474,44835026,Unspecified deformity of finger,Condition,ICD9CM,5-dig billing code,,736.20,1970-01-01,2099-12-31,
23475,44821171,Boutonniere deformity,Condition,ICD9CM,5-dig billing code,,736.21,1970-01-01,2099-12-31,
23476,44836228,Swan-neck deformity,Condition,ICD9CM,5-dig billing code,,736.22,1970-01-01,2099-12-31,
23477,44837378,Other acquired deformities of finger,Condition,ICD9CM,5-dig billing code,,736.29,1970-01-01,2099-12-31,
23478,44822239,Unspecified acquired deformity of hip,Condition,ICD9CM,5-dig billing code,,736.30,1970-01-01,2099-12-31,
23479,44829235,Coxa valga (acquired),Condition,ICD9CM,5-dig billing code,,736.31,1970-01-01,2099-12-31,
23480,44835027,Coxa vara (acquired),Condition,ICD9CM,5-dig billing code,,736.32,1970-01-01,2099-12-31,
23481,44821172,Other acquired deformities of hip,Condition,ICD9CM,5-dig billing code,,736.39,1970-01-01,2099-12-31,
23482,44821174,Genu valgum (acquired),Condition,ICD9CM,5-dig billing code,,736.41,1970-01-01,2099-12-31,
23483,44821175,Genu varum (acquired),Condition,ICD9CM,5-dig billing code,,736.42,1970-01-01,2099-12-31,
23484,44828081,"Unspecified deformity of ankle and foot, acquired",Condition,ICD9CM,5-dig billing code,,736.70,1970-01-01,2099-12-31,
23485,44836230,Acquired equinovarus deformity,Condition,ICD9CM,5-dig billing code,,736.71,1970-01-01,2099-12-31,
23486,44819990,"Equinus deformity of foot, acquired",Condition,ICD9CM,5-dig billing code,,736.72,1970-01-01,2099-12-31,
23487,44821177,"Cavus deformity of foot, acquired",Condition,ICD9CM,5-dig billing code,,736.73,1970-01-01,2099-12-31,
23488,44828082,"Claw foot, acquired",Condition,ICD9CM,5-dig billing code,,736.74,1970-01-01,2099-12-31,
23489,44823384,"Cavovarus deformity of foot, acquired",Condition,ICD9CM,5-dig billing code,,736.75,1970-01-01,2099-12-31,
23490,44832671,Other acquired calcaneus deformity,Condition,ICD9CM,5-dig billing code,,736.76,1970-01-01,2099-12-31,
23491,44832672,Other acquired deformities of ankle and foot,Condition,ICD9CM,5-dig billing code,,736.79,1970-01-01,2099-12-31,
23492,44826917,Unequal leg length (acquired),Condition,ICD9CM,5-dig billing code,,736.81,1970-01-01,2099-12-31,
23493,44830370,Other acquired deformity of other parts of limb,Condition,ICD9CM,5-dig billing code,,736.89,1970-01-01,2099-12-31,
23494,44819991,Kyphosis (acquired) (postural),Condition,ICD9CM,5-dig billing code,,737.10,1970-01-01,2099-12-31,
23495,44836231,Kyphosis due to radiation,Condition,ICD9CM,5-dig billing code,,737.11,1970-01-01,2099-12-31,
23496,44831531,"Kyphosis, postlaminectomy",Condition,ICD9CM,5-dig billing code,,737.12,1970-01-01,2099-12-31,
23497,44819992,Other kyphosis (acquired),Condition,ICD9CM,5-dig billing code,,737.19,1970-01-01,2099-12-31,
23498,44830371,Lordosis (acquired) (postural),Condition,ICD9CM,5-dig billing code,,737.20,1970-01-01,2099-12-31,
23499,44824545,"Lordosis, postlaminectomy",Condition,ICD9CM,5-dig billing code,,737.21,1970-01-01,2099-12-31,
23500,44819993,Other postsurgical lordosis,Condition,ICD9CM,5-dig billing code,,737.22,1970-01-01,2099-12-31,
23501,44819994,Other lordosis (acquired),Condition,ICD9CM,5-dig billing code,,737.29,1970-01-01,2099-12-31,
23502,44832673,"Scoliosis [and kyphoscoliosis], idiopathic",Condition,ICD9CM,5-dig billing code,,737.30,1970-01-01,2099-12-31,
23503,44833868,Resolving infantile idiopathic scoliosis,Condition,ICD9CM,5-dig billing code,,737.31,1970-01-01,2099-12-31,
23504,44821179,Progressive infantile idiopathic scoliosis,Condition,ICD9CM,5-dig billing code,,737.32,1970-01-01,2099-12-31,
23505,44824546,Scoliosis due to radiation,Condition,ICD9CM,5-dig billing code,,737.33,1970-01-01,2099-12-31,
23506,44828084,Thoracogenic scoliosis,Condition,ICD9CM,5-dig billing code,,737.34,1970-01-01,2099-12-31,
23507,44831532,Other kyphoscoliosis and scoliosis,Condition,ICD9CM,5-dig billing code,,737.39,1970-01-01,2099-12-31,
23508,44832674,"Curvature of spine, unspecified, associated with other conditions",Condition,ICD9CM,5-dig billing code,,737.40,1970-01-01,2099-12-31,
23509,44833869,Kyphosis associated with other conditions,Condition,ICD9CM,5-dig billing code,,737.41,1970-01-01,2099-12-31,
23510,44837381,Lordosis associated with other conditions,Condition,ICD9CM,5-dig billing code,,737.42,1970-01-01,2099-12-31,
23511,44828085,Scoliosis associated with other conditions,Condition,ICD9CM,5-dig billing code,,737.43,1970-01-01,2099-12-31,
23512,44835028,Unspecified acquired deformity of head,Condition,ICD9CM,5-dig billing code,,738.10,1970-01-01,2099-12-31,
23513,44828086,Zygomatic hyperplasia,Condition,ICD9CM,5-dig billing code,,738.11,1970-01-01,2099-12-31,
23514,44830372,Zygomatic hypoplasia,Condition,ICD9CM,5-dig billing code,,738.12,1970-01-01,2099-12-31,
23515,44830373,Other specified acquired deformity of head,Condition,ICD9CM,5-dig billing code,,738.19,1970-01-01,2099-12-31,
23516,44830375,"Spina bifida with hydrocephalus, unspecified region",Condition,ICD9CM,5-dig billing code,,741.00,1970-01-01,2099-12-31,
23517,44830376,"Spina bifida with hydrocephalus, cervical region",Condition,ICD9CM,5-dig billing code,,741.01,1970-01-01,2099-12-31,
23518,44829239,"Spina bifida with hydrocephalus, dorsal (thoracic) region",Condition,ICD9CM,5-dig billing code,,741.02,1970-01-01,2099-12-31,
23519,44825740,"Spina bifida with hydrocephalus, lumbar region",Condition,ICD9CM,5-dig billing code,,741.03,1970-01-01,2099-12-31,
23520,44822242,"Spina bifida without mention of hydrocephalus, unspecified region",Condition,ICD9CM,5-dig billing code,,741.90,1970-01-01,2099-12-31,
23521,44822243,"Spina bifida without mention of hydrocephalus, cervical region",Condition,ICD9CM,5-dig billing code,,741.91,1970-01-01,2099-12-31,
